item_id,source_page,independent_reviewer,label_source,construction_valid,construction_option_clue,arm,permutation_seed,model_id,prompt_version,critic_valid,probe_choice,accepted,key_correct,input_tokens,output_tokens,latency_ms,error
965cecb1a18904f8906e157b8f997c57,demo/cuaderno-fracciones.png,none,construction,false,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,false,1678,171,3063.2,
965cecb1a18904f8906e157b8f997c57,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,false,2318,186,3494.5,
965cecb1a18904f8906e157b8f997c57,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,false,2236,186,3547.7,
a9e059effc8b9354d599ba1148777e8c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1654,142,2575.5,
a9e059effc8b9354d599ba1148777e8c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4,false,true,2271,157,3086.2,
a9e059effc8b9354d599ba1148777e8c,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2188,157,3054.2,
b4590b83a7cdbf4da21803a093a19f0e,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1769,234,4334.7,
b4590b83a7cdbf4da21803a093a19f0e,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,1,false,true,2450,249,4843.6,
b4590b83a7cdbf4da21803a093a19f0e,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2358,249,4823.1,
b561313ef9779c874e890cbe7d7e0218,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1609,135,2350.5,
b561313ef9779c874e890cbe7d7e0218,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2213,150,2854.9,
b561313ef9779c874e890cbe7d7e0218,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,No se puede saber,false,true,2127,153,2794.0,
b5da82cc2b91d6f3d933fa09394bea9b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1568,124,2453.1,
b5da82cc2b91d6f3d933fa09394bea9b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3/4,false,true,2160,141,3034.7,
b5da82cc2b91d6f3d933fa09394bea9b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,4/4,false,true,2085,141,2948.0,
ba12d9fa69185b0ad1061f54e0293690,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1723,175,2811.6,
ba12d9fa69185b0ad1061f54e0293690,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,4,false,true,2406,190,3279.2,
ba12d9fa69185b0ad1061f54e0293690,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2311,190,3263.7,
c28c2f00a6a885fe39b4f2735d81f606,demo/cuaderno-fracciones.png,none,construction,false,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,false,1654,143,2506.6,
c28c2f00a6a885fe39b4f2735d81f606,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,false,2292,158,2982.6,
c28c2f00a6a885fe39b4f2735d81f606,demo/cuaderno-fracciones.png,none,construction,false,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,false,2203,158,3005.1,
c46678d3078fa7e30f897bec3a9df419,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1633,176,3503.6,
c46678d3078fa7e30f897bec3a9df419,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,1,false,true,2250,191,4013.6,
c46678d3078fa7e30f897bec3a9df419,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,3/4,true,true,2150,193,3985.2,
c86dfb29c904724c6999cd1194ae5252,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1667,221,4884.2,
c86dfb29c904724c6999cd1194ae5252,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,4,false,true,2309,236,5325.7,
c86dfb29c904724c6999cd1194ae5252,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2223,236,5353.1,
d4dacc23f1cf66b8f40476e0f69ea6cd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,true,,true,true,1613,130,2410.0,
d4dacc23f1cf66b8f40476e0f69ea6cd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,true,2,false,true,2232,145,2866.5,
d4dacc23f1cf66b8f40476e0f69ea6cd,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,true,UNKNOWN,true,true,2130,145,2896.4,
e015b831752d398242c6567fd4454350,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1615,141,2301.3,
e015b831752d398242c6567fd4454350,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2234,156,2790.6,
e015b831752d398242c6567fd4454350,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2128,156,2775.2,
e902a5238185e70743a54ba58142c4d4,demo/cuaderno-fracciones.png,none,construction,false,true,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1703,180,3355.6,
e902a5238185e70743a54ba58142c4d4,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3,false,true,2344,195,3880.6,
e902a5238185e70743a54ba58142c4d4,demo/cuaderno-fracciones.png,none,construction,false,true,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2256,195,3819.1,
f0e8a3af1bcd69c05c508d1d2da5514b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1761,242,5190.2,
f0e8a3af1bcd69c05c508d1d2da5514b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,1,false,true,2444,257,5673.3,
f0e8a3af1bcd69c05c508d1d2da5514b,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,1,false,true,2354,257,5702.9,
f862834717912e527b35a5701a8435db,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1641,214,3741.2,
f862834717912e527b35a5701a8435db,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,2,false,true,2269,229,4164.8,
f862834717912e527b35a5701a8435db,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2163,229,4245.0,
f8ce93b565e5dbcf6ae0549503c2dfc3,demo/cuaderno-fracciones.png,none,construction,true,false,critic_only,3,us.anthropic.claude-sonnet-4-6,critic:v1,false,,false,true,1575,113,1990.2,
f8ce93b565e5dbcf6ae0549503c2dfc3,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_forced_choice_veto,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v1,false,3/5,false,true,2165,130,2447.2,
f8ce93b565e5dbcf6ae0549503c2dfc3,demo/cuaderno-fracciones.png,none,construction,true,false,critic_plus_advisory_probe,3,us.anthropic.claude-sonnet-4-6+us.amazon.nova-micro-v1:0,critic:v1+probe:v2-advisory,false,UNKNOWN,false,true,2092,128,2491.9,
